Date,Open,High,Low,Close,Volume,VWAP,TWAP
2018-10-15,6302.05473024,7199.6100673,6270.91708365,6652.27761582,715187.86998593,6671.13989064,6626.57345537
2018-10-14,6297.19717349,6362.73593203,6290.62622155,6301.4028596,232471.71473026,6334.56625075,6334.41314546
2018-10-13,6283.93076403,6313.84973068,6277.56856052,6298.69104894,223879.98625219,6296.72188681,6296.8555069
2018-10-12,6232.6645188,6320.61745437,6212.31678953,6279.32196918,310164.0958575,6288.04937303,6289.35979954
2018-10-11,6594.66305453,6594.66305453,6211.87137696,6242.58746576,439818.30474263,6294.10146429,6299.94693666
2018-10-10,6634.37648083,6636.23395745,6526.05282195,6596.37800874,240626.00167766,6566.89763603,6569.63610351
2018-10-09,6654.88204051,6664.82309943,6604.13676223,6632.26545344,224587.52659246,6637.19299955,6636.43707778
2018-10-08,6599.88441776,6685.42953757,6571.59895864,6658.39660922,262256.70177146,6629.15066012,6624.85505967
2018-10-07,6583.54944422,6644.85536937,6537.69447687,6592.36837293,201095.36787081,6571.76390423,6572.02460641
2018-10-06,6628.54330428,6630.8161347,6565.92114924,6591.33630381,194488.08786273,6595.79649,6595.31015327
2018-10-05,6573.65576591,6643.41095977,6551.70744242,6628.36757243,242677.38495604,6580.10135135,6580.15170798
2018-10-04,6501.48318264,6606.89210239,6495.67450374,6571.61264008,256514.81533827,6575.88607082,6575.94132701
2018-10-03,6533.20652027,6544.92283345,6448.66857871,6501.84668814,287765.26752521,6489.06386422,6489.32564978
2018-10-02,6603.06790967,6615.90310001,6520.37514451,6537.84221684,280498.06414832,6577.60540139,6577.70122053
2018-10-01,6620.98813983,6655.07766325,6540.08570184,6599.73544497,272048.98586822,6605.73566361,6605.99504097
2018-09-30,6598.44800556,6651.37320219,6551.70732824,6620.20868899,267007.33018107,6601.35867869,6601.60684484
2018-09-29,6640.46579503,6640.46579503,6493.82503636,6602.86137685,275724.81498893,6563.02423677,6565.19843608
2018-09-28,6695.31861879,6791.15731032,6575.72540703,6641.2016191,350121.31313962,6677.93606406,6679.98602212
2018-09-27,6475.02169989,6719.39611645,6475.02169989,6686.67084217,303114.73525798,6569.28683599,6570.42043308
2018-09-26,6443.45738398,6550.43301506,6396.4868621,6482.45892127,297561.37962311,6475.92759657,6477.21222865
2018-09-25,6593.75466837,6593.75466837,6369.64688374,6438.06723839,360061.41399072,6432.29227943,6433.19911625
2018-09-24,6703.23135454,6719.74045202,6580.21667412,6597.38961399,300413.72096899,6645.59238696,6647.36012729
2018-09-23,6715.20726571,6771.64709144,6675.25217786,6703.93717001,261973.43616515,6713.00525179,6713.12874066
2018-09-22,6752.95221372,6810.93631311,6644.08750902,6714.76779807,289542.12057911,6715.74754403,6713.21017496
2018-09-21,6497.60211952,6768.75694649,6457.2402571,6758.12142237,420062.42273394,6619.90529385,6626.9160334
2018-09-20,6395.48474086,6524.13605991,6375.18164355,6498.79830141,287205.0878794,6418.96186192,6420.34729015
2018-09-19,6351.64857174,6485.94337125,6167.42688588,6393.94642525,376300.95393336,6350.68614645,6349.28984059
2018-09-18,6266.58611578,6386.11267424,6250.15930461,6357.35843458,334523.50747995,6310.38624577,6309.37670235
2018-09-17,6514.22977016,6539.11559764,6235.44530439,6267.5834045,304675.54974977,6398.38856756,6413.79292548
2018-09-16,6537.32487219,6537.32487219,6432.40845181,6512.7079489,216434.67008233,6496.83197372,6497.14911185
2018-09-15,6496.50920903,6566.64716807,6488.8276277,6533.15558826,218398.49744402,6524.82415099,6526.12325704
2018-09-14,6494.53889257,6585.71861197,6431.39803586,6503.8292117,296401.15145567,6509.87560435,6510.27484125
2018-09-13,6344.92389888,6531.19906676,6344.92389888,6500.32953069,326089.77875995,6455.10108685,6453.68251518
2018-09-12,6303.54370052,6351.47934205,6233.38455008,6344.33085211,286545.73251273,6292.40341503,6292.76459614
2018-09-11,6324.24916421,6388.67588645,6225.55696035,6297.39504095,295925.27784025,6313.41695582,6313.94765672
2018-09-10,6271.43119155,6360.04046252,6262.99773208,6319.73498607,285726.88682291,6312.15136262,6312.13016008
2018-09-09,6206.7997696,6427.7889659,6186.75403452,6271.96591659,284144.10119226,6314.84731286,6313.68882467
2018-09-08,6412.974141,6476.96807187,6150.90256274,6203.38128182,297608.48142034,6381.40972233,6382.89903009
2018-09-07,6521.93562721,6546.66097089,6360.73347726,6424.26819881,327716.37538187,6465.30526845,6463.59480461
2018-09-06,6736.28321789,6736.28321789,6373.65497177,6513.37089147,495101.93630972,6449.43121841,6450.5129885
2018-09-05,7355.15766402,7401.51985217,6713.67643021,6713.67643021,487899.1895727,7116.93488143,7141.20400781
2018-09-04,7253.55695596,7393.48523154,7239.8886091,7356.18605134,286643.17538742,7319.82805111,7319.48929757
2018-09-03,7284.02942917,7314.73361142,7193.89981621,7252.9306434,291822.4097645,7251.90843532,7252.29079912
2018-09-02,7189.76995031,7312.12947641,7125.14542342,7282.22732407,314241.45685316,7236.39756566,7234.46562895
2018-09-01,7017.45537099,7238.56657513,7017.45537099,7187.14830773,280236.43321888,7101.01302687,7101.49345694
2018-08-31,6972.49703647,7066.09512713,6905.84386721,7022.54632387,300422.96133857,6977.76798978,6978.55001593
2018-08-30,7043.74284637,7064.88988345,6790.9177559,6977.52194969,345222.54184021,6915.14820291,6927.53724452
2018-08-29,7084.25597308,7122.19425424,6955.77676088,7041.36868805,315143.76502101,7060.86857958,7060.91666445
2018-08-28,6902.29627467,7128.50785042,6877.7738536,7085.45120775,355896.80770021,6998.20565472,6993.18067732
2018-08-27,6710.92557694,6896.66258641,6668.72606353,6893.74829077,299519.21238383,6726.72579333,6725.9639435
2018-08-26,6752.45973112,6774.92525643,6600.91456335,6713.41175751,266018.07906892,6687.53745067,6687.16979298
2018-08-25,6701.90449787,6791.23989852,6684.19994823,6755.21810895,266583.89859956,6731.32894719,6731.46991888
2018-08-24,6538.86047622,6725.15961518,6501.3207452,6709.40143853,353215.64559721,6571.29543158,6568.45830158
2018-08-23,6382.00154169,6552.53621764,6376.98662746,6534.08844526,306814.59528698,6449.11670416,6451.23001152
2018-08-22,6487.34397134,6805.96162002,6312.73849583,6376.29968568,487391.31087302,6584.4777237,6592.13825163
2018-08-21,6286.60211979,6501.0732084,6286.60211979,6482.71224011,314345.99817318,6415.81258755,6414.1514933
2018-08-20,6489.72147255,6527.44519654,6282.89782371,6297.26745326,315436.1730307,6458.73647535,6460.03154917
2018-08-19,6410.95949092,6533.46136913,6350.45117936,6495.72111961,271235.5965685,6412.94263489,6413.9286292
2018-08-18,6592.23219193,6621.81488195,6336.86608102,6409.45543211,320546.62109556,6467.15097308,6463.80808916
2018-08-17,6335.59863609,6583.03670656,6321.46759303,6583.03670656,381335.65518207,6481.93956902,6481.4403373
2018-08-16,6291.77581647,6477.42632416,6251.31169428,6327.72203471,368995.86459327,6370.30564244,6371.33248534
2018-08-15,6207.98895142,6597.15800717,6207.98895142,6297.52775944,506124.87255176,6372.8166974,6379.55195877
2018-08-14,6285.37983613,6285.37983613,5948.16454264,6209.44247853,622261.27903046,6075.82478034,6077.33239412
2018-08-13,6335.60155799,6507.84417531,6200.53767918,6285.47483444,371373.09946849,6364.45609933,6366.65587099
2018-08-12,6258.72442977,6443.3038175,6205.46453954,6333.35743787,321134.84049314,6328.9188874,6329.89126092
2018-08-11,6178.97482137,6461.29890021,6081.52050624,6280.51435598,368047.47737712,6212.58789292,6213.97963085
2018-08-10,6555.29176636,6590.25226315,6086.61357504,6180.96774595,439212.25839273,6417.38310256,6421.75403082
2018-08-09,6306.25802261,6627.97299503,6239.86051698,6563.23921113,365203.32237202,6412.51920461,6416.47155115
2018-08-08,6753.10036816,6753.10036816,6215.74868257,6292.85081678,470497.81420654,6468.54876678,6478.64879489
2018-08-07,6954.2488364,7148.80811551,6735.58249629,6746.53396877,358249.48344785,7005.27715598,7012.4446372
2018-08-06,7054.48307427,7158.72804912,6873.56574818,6944.36298777,279619.21407138,7010.6840091,7012.00825921
2018-08-05,7036.61439483,7098.14743708,6938.23999141,7051.6383718,263258.81114903,7023.6152682,7024.75191798
2018-08-04,7437.70827592,7501.08135962,6984.89649999,7032.59702068,331171.58074739,7262.38313325,7275.92022856
2018-08-03,7560.48882104,7560.48882104,7325.79652129,7431.50769892,333377.27898096,7421.31213178,7421.27214189
2018-08-02,7609.83251973,7694.33736434,7518.78524003,7565.2174244,279809.12985283,7634.61733048,7607.0378881
2018-08-01,7759.59432696,7767.39396364,7208.661279,7610.09047376,1412498.74592266,7578.72509378,7585.25452519
2018-07-31,8185.1727046,8185.1727046,7680.09894326,7770.00994198,415615.5471121,7924.72102166,7939.42904502
2018-07-30,8220.37823227,8244.96055805,7912.29597065,8190.19587409,375971.75366698,8144.86484936,8148.50264458
2018-07-29,8222.94394771,8274.0122295,8128.43370524,8217.41923306,211729.7403743,8200.05201249,8205.89747611
2018-07-28,8187.94934565,8228.66748854,8093.17852946,8198.59885403,212018.64960808,8187.02765753,8186.04825403
2018-07-27,7950.17536317,8267.35810107,7837.08052217,8169.49045883,349986.58969274,8042.49724513,8031.49609577
2018-07-26,8179.79061091,8297.90125347,7887.16125656,7959.25695141,323291.38074562,8204.06717265,8204.04369249
2018-07-25,8414.04723633,8462.17561464,8079.52748453,8186.02073606,372116.27428411,8264.12976401,8254.85104074
2018-07-24,7737.77502136,8448.42502341,7723.40812672,8439.3180354,503872.48254384,8112.84599391,8088.66702167
2018-07-23,7463.76396525,7785.25301994,7450.85248497,7733.47304945,358412.37023358,7715.24382375,7707.56852574
2018-07-22,7421.43103791,7614.73955932,7393.78576836,7468.98578424,231337.67572191,7489.4162716,7489.23993668
2018-07-21,7350.5796291,7438.91514631,7255.63387578,7431.49312787,208527.36743204,7355.10701304,7361.75273194
2018-07-20,7480.60054021,7618.27254383,7311.15752651,7350.17533456,329543.63056658,7435.25690597,7437.26553463
2018-07-19,7389.83192353,7534.1074179,7301.14606726,7476.14571475,301500.94089818,7396.2757874,7399.57808826
2018-07-18,7320.19914968,7564.55018285,7274.58877839,7387.7087424,393926.67196762,7414.39791623,7413.09913517
2018-07-17,6764.098775,7388.84789294,6701.86595374,7326.6313756,392306.73753798,6911.64868674,6902.01275261
2018-07-16,6390.38549961,6772.94811797,6377.25673739,6772.94811797,557785.71974186,6581.7157476,6559.59016874
2018-07-15,6309.99844545,6445.5260855,6289.36549385,6384.29400034,332032.68977911,6370.75708633,6370.67926525
2018-07-14,6246.68429741,6336.18981355,6217.87083358,6313.47138525,387245.15360067,6272.79657413,6273.72946007
2018-07-13,6246.60751748,6327.78013897,6169.25545395,6240.37955129,409226.08833767,6254.83208375,6255.22763891
2018-07-12,6403.4222645,6403.4222645,6129.3174015,6227.45917155,453212.29664381,6240.68596524,6243.49802994
2018-07-11,6315.48810247,6410.08239342,6314.39408822,6397.94515037,401005.47575416,6373.08451016,6373.67684511
2018-07-10,6665.75384391,6676.65039949,6309.42323774,6315.35746722,543563.59385228,6489.09934674,6491.23318835
2018-07-09,6711.81829301,6755.71961096,6656.68183725,6666.54743208,548050.99527015,6709.74680257,6709.7181998
2018-07-08,6766.855663,6774.79328346,6700.33277412,6712.62411847,537609.78431106,6744.63996541,6744.53406091
2018-07-07,6615.91855941,6785.57047449,6525.38919652,6766.84129068,546476.12430405,6583.70407416,6583.45761763
2018-07-06,6547.96137276,6621.72783224,6462.43884837,6621.72783224,541946.86284426,6551.56150607,6549.96366298
2018-07-05,6593.28534681,6659.4034321,6484.50373999,6548.84281887,496026.75655427,6588.91978292,6589.68656883
2018-07-04,6508.22799192,6727.43386973,6435.18957995,6581.02144392,454761.22836064,6576.73407582,6575.87659293
2018-07-03,6609.59490536,6665.82044672,6483.74358044,6508.54249382,466768.86531937,6600.12817056,6598.8955872
2018-07-02,6360.61521564,6665.0038473,6291.95174256,6608.17812055,519332.66882922,6473.83633096,6459.50556238
2018-07-01,6401.67043228,6431.57508032,6288.00729366,6362.87847948,428014.70615558,6361.48044773,6362.27519422
2018-06-30,6209.13123933,6459.47844277,6203.07549868,6398.56662886,328734.34928578,6372.95771314,6371.87162785
2018-06-29,5888.6235339,6264.25892913,5841.79874037,6203.82899484,353593.12356148,5929.67487539,5928.97197586
2018-06-28,6159.18637844,6166.40074382,5871.17360634,5892.77498979,325894.46803144,6104.12440912,6099.57793429
2018-06-27,6086.71969501,6221.20794892,6044.09688973,6148.79456253,475927.13476186,6106.3554074,6110.16616527
2018-06-26,6248.47174453,6263.33109631,6077.32748152,6082.57317137,701638.99851299,6206.9842755,6205.62315937
2018-06-25,6152.2040674,6332.64204957,6116.20654228,6244.35556546,800868.57282117,6220.22825925,6211.06884593
2018-06-24,6173.6197627,6240.28848848,5804.18268841,6152.21369301,482827.91441249,6027.93014864,6023.2151872
2018-06-23,6079.18184246,6292.2037293,6060.24211465,6170.49799965,379618.4163196,6141.73472987,6144.14347604
2018-06-22,6733.40943278,6738.89175257,6008.66648978,6079.97753016,514971.82615061,6309.75399746,6379.67210094
2018-06-21,6766.57705267,6792.09083502,6712.89642843,6730.805509,198670.73430606,6743.69799978,6743.44616737
2018-06-20,6753.16144774,6784.38615373,6583.1787084,6757.82563317,226853.18153389,6683.92300567,6685.64755982
2018-06-19,6713.91255921,6813.19077275,6683.98041625,6748.8859913,219422.66740212,6727.94128675,6727.57508073
2018-06-18,6472.79776947,6768.84135889,6420.96089323,6709.61441449,248555.44824251,6554.71552765,6537.81260148
2018-06-17,6515.76360211,6581.22596125,6464.39594019,6475.3591149,165798.19453275,6530.37939807,6529.86102758
2018-06-16,6422.28595322,6563.90278457,6386.69456726,6523.51652499,186572.93290701,6483.28603175,6484.55317337
2018-06-15,6658.01943197,6661.74698247,6419.06250758,6419.06250758,244551.87089325,6575.33362109,6571.50980249
2018-06-14,6334.08716219,6696.57163555,6310.05969973,6661.52893061,348052.70244281,6520.12254064,6524.22192936
2018-06-13,6588.44032838,6644.40575296,6245.63852341,6337.15729598,394969.80349488,6464.92268743,6478.97229255
2018-06-12,6912.0170321,6912.0170321,6535.01880806,6602.73543601,301048.9365552,6788.82060209,6790.50671246
2018-06-11,6797.40251138,6926.37530737,6694.56462554,6911.74590436,301866.78680522,6784.5136068,6785.73575266
2018-06-10,7532.38503689,7532.38503689,6708.15280811,6784.07621946,421797.44260304,7101.956211,7162.88486141
2018-06-09,7634.145916,7686.506171,7528.07567186,7528.07567186,164043.49974891,7647.89276618,7646.53478823
2018-06-08,7699.46576724,7705.91471191,7571.79876412,7636.59122383,194633.7843978,7645.12331463,7645.20678899
2018-06-07,7665.53558071,7747.05750908,7665.53558071,7689.74888214,204532.23402338,7707.44594435,7707.03005144
2018-06-06,7627.26766691,7693.46413251,7517.43205011,7667.62472089,217044.95654795,7618.44896578,7617.63160592
2018-06-05,7510.71531512,7651.34971074,7411.49634037,7628.64761633,239186.44986896,7513.84960872,7512.50749466
2018-06-04,7725.95628518,7748.97413584,7481.54387298,7522.33729747,232315.38905037,7590.27632175,7594.94141545
2018-06-03,7642.23443284,7744.08572011,7625.58959679,7719.28846578,197456.88949579,7694.54529307,7695.51800814
2018-06-02,7536.24948686,7678.18797245,7487.55107242,7642.42665334,212680.83709089,7607.6536143,7608.25565003
2018-06-01,7511.97998562,7607.80364273,7412.27582831,7540.77030961,232513.82511,7504.59908638,7505.68494514
2018-05-31,7427.23229487,7616.9526329,7388.23902599,7512.54219745,249384.36486637,7528.78116019,7528.11715958
2018-05-30,7487.45459514,7575.35653413,7339.49962485,7430.40102985,245324.67642487,7472.46388736,7468.68400579
2018-05-29,7139.36754793,7546.25813682,7113.01562242,7482.8942489,305059.52221639,7342.15190628,7326.62071287
2018-05-28,7385.37896599,7442.29363225,7121.38140329,7142.51363355,254315.9095277,7284.31374185,7291.38969615
2018-05-27,7396.4789258,7418.83630716,7312.72190985,7391.32243225,178328.93611185,7361.80019219,7361.94546586
2018-05-26,7497.86804775,7588.01623552,7361.02105285,7390.34344871,183756.99492038,7510.25607861,7512.74942309
2018-05-25,7602.87085505,7669.05710194,7408.60594141,7501.82811586,270590.33463072,7525.42646348,7521.52206055
2018-05-24,7557.0965812,7769.25606447,7359.93617439,7584.66649115,351248.56567468,7572.35122443,7575.00609257
2018-05-23,8039.66066008,8075.38902742,7527.99242764,7572.37114542,383617.9628266,7818.36388332,7842.73132451
2018-05-22,8425.23011585,8427.62484753,8035.60269801,8050.71630428,243466.06525346,8271.63947352,8273.22096858
2018-05-21,8530.83418188,8564.45658941,8372.72158984,8419.63765035,213800.92994227,8469.25285743,8469.75787854
2018-05-20,8261.313513,8554.56003146,8217.30172276,8527.76994506,205980.49466453,8372.15645963,8372.40065394
2018-05-19,8260.23951137,8370.74745084,8190.56566561,8260.40911777,212588.58693411,8274.96029425,8275.79966948
2018-05-18,8097.73998134,8289.58704626,7979.71982646,8260.7809585,267452.92325807,8135.25933036,8134.2543346
2018-05-17,8369.59475191,8447.49613844,8061.37955138,8104.69120937,268873.5208626,8314.70432306,8310.20523417
2018-05-16,8507.89748058,8519.07242865,8199.9837741,8376.77287273,329818.57116093,8318.49355696,8319.83357048
2018-05-15,8714.59997521,8845.90336771,8481.21187199,8519.67853194,305984.75992926,8677.78712315,8674.27496932
2018-05-14,8733.74420763,8896.66821212,8378.2895477,8725.89653128,363257.13754939,8635.91253923,8627.29804956
2018-05-13,8515.75787967,8785.8020378,8398.89280257,8716.61493364,258582.91538459,8580.73561922,8591.73811248
2018-05-12,8437.40559154,8684.26142011,8251.00550305,8514.37205146,349570.64619239,8457.08298424,8459.30214193
2018-05-11,9047.90782985,9047.90782985,8390.58027755,8444.08287174,436021.77717003,8706.47249842,8734.3869342
2018-05-10,9322.3077352,9560.21224081,9044.41290446,9044.41290446,265839.53934064,9474.49106481,9428.75294895
2018-05-09,9198.1482566,9366.16840782,9006.31764587,9321.69858923,257134.5067309,9211.77516261,9215.93271278
2018-05-08,9383.81239262,9460.9536767,9106.21746312,9218.81914954,269985.87258238,9284.93031424,9286.94679004
2018-05-07,9660.20052463,9674.59833372,9234.97138598,9375.53245005,290765.85897036,9378.65084949,9379.15191077
2018-05-06,9850.10186214,9933.50495116,9477.67462583,9661.00815712,265306.26934498,9671.24524101,9676.09262562
2018-05-05,9707.76024956,9956.86712573,9702.89650718,9848.021941,262455.78559425,9843.26609038,9844.51883566
2018-05-04,9743.83295277,9779.9376585,9571.44984443,9710.55696531,278865.59954296,9678.66443157,9679.49092311
2018-05-03,9225.53768555,9793.9132262,9186.54093937,9757.24066732,350659.11716723,9414.74295084,9388.41985594
2018-05-02,9079.38809461,9245.23779332,9014.60610084,9226.71357419,239425.95420616,9128.18780559,9129.3730716
2018-05-01,9267.93223355,9267.93223355,8899.62887251,9094.81509667,295578.3614945,9021.62254322,9022.65191777
2018-04-30,9405.24352803,9446.72786186,9171.54336529,9259.02976119,274629.9372736,9310.19866752,9309.75667452
2018-04-29,9328.54087665,9508.61638631,9201.83540191,9411.1611814,303695.31747295,9362.4064964,9361.59192145
2018-04-28,8961.1716729,9411.58507821,8961.1716729,9324.11318796,323368.5439171,9267.90838249,9265.13525769
2018-04-27,9277.12997331,9371.08524751,8972.7167868,9030.26103477,320818.53335031,9242.32419925,9242.17485848
2018-04-26,8884.61740441,9283.29288884,8706.37290371,9271.0176508,416712.20996082,8895.27599018,8904.76136429
2018-04-25,9668.25779432,9764.54091791,8826.50459201,8867.1185433,628998.59940919,9212.52883785,9240.40624667
2018-04-24,8952.5836321,9727.49558028,8943.52415349,9727.49558028,459512.0976738,9334.02523575,9319.6501869
2018-04-23,8813.30846,8984.20738105,8796.78939615,8945.47376429,258107.56540606,8906.7724211,8906.80173498
2018-04-22,8916.44481043,8995.57100821,8781.07521209,8819.34636196,283130.75702905,8894.18772621,8897.56093165
2018-04-21,8869.5939377,9025.64499868,8627.17285967,8902.30446081,362139.9090653,8813.69442925,8815.439083
2018-04-20,8304.14610936,8897.21395734,8253.10129709,8854.89426543,406810.82722934,8463.98747568,8454.77271416
2018-04-19,8163.59159642,8316.46582215,8126.30882278,8310.04198498,289337.86694784,8229.7824376,8229.90473331
2018-04-18,7908.28274052,8190.47608017,7908.28274052,8156.92896156,288513.45155692,8058.88105204,8059.14612742
2018-04-17,8065.61595974,8143.24635574,7867.8091676,7909.55160992,304080.10969091,8041.20183578,8044.02083259
2018-04-16,8326.40685834,8375.96396101,7923.07651729,8064.31374548,336642.92971568,8074.48175529,8078.86620262
2018-04-15,7974.76841887,8331.87985646,7974.76841887,8331.87985646,285954.87063928,8181.88786155,8181.82940703
2018-04-14,7879.3209925,8138.78909551,7834.12280968,7963.7675573,299485.36080995,7985.97139794,7985.39101783
2018-04-13,7882.49846055,8192.68139604,7719.04225647,7873.84062627,503690.69319711,7960.25894173,7967.04908721
2018-04-12,6965.18937598,7892.14053808,6795.40277335,7882.15754422,632479.7445726,7451.10832751,7319.2698219
2018-04-11,6861.1569211,6976.3250548,6833.86412239,6976.3250548,244796.78011649,6891.3538279,6890.76509775
2018-04-10,6805.20430831,6893.41195296,6701.51277886,6853.70392841,241053.03930452,6797.46492024,6802.55411213
2018-04-09,7038.57042494,7182.56380301,6661.00021735,6800.62113281,388936.41046717,6893.15693295,6922.73000168
2018-04-08,6920.61200301,7103.92515924,6920.61200301,7031.04394168,229696.10085119,7003.66557697,7004.37166326
2018-04-07,6642.68166276,7054.26941609,6633.43196576,6920.33389219,298159.33860088,6902.91838925,6903.53165613
2018-04-06,6814.24033423,6869.38902097,6557.55522142,6639.53969039,303995.24311328,6685.75353904,6681.66043741
2018-04-05,6845.98939003,6952.83154932,6640.6290045,6845.36455371,402773.37813966,6804.28955194,6803.18551934
2018-04-04,7463.79374563,7465.37066368,6780.82383257,6845.43971667,398736.37751084,7123.23263328,7128.15320996
2018-04-03,7098.23053154,7548.6217852,7071.59317543,7468.46266573,394134.71839866,7377.33264087,7370.61321499
2018-04-02,6852.27667527,7149.32578495,6815.59864492,7098.25030941,338829.28913052,7022.43910891,7022.93364507
2018-04-01,6980.04643743,7082.48432065,6494.60412935,6839.78872081,404759.81880694,6848.88369818,6844.76436811
2018-03-31,6877.06055919,7224.07309637,6845.76540687,6980.79448493,382634.61907059,7044.70518589,7044.12780505
2018-03-30,7145.55881192,7300.91315493,6667.08696822,6883.72520841,609854.55360488,6935.25722788,6936.28298295
2018-03-29,7983.83714432,7996.38960727,7005.9980729,7154.14349083,531839.17325607,7535.63604302,7574.00526544
2018-03-28,7846.584324,8119.13488131,7804.21509604,7972.35095902,275193.59762448,7956.31433476,7959.1319772
2018-03-27,8189.53236396,8244.97032007,7806.92613999,7856.94884644,357522.24691056,8007.85872114,8009.49188198
2018-03-26,8516.70668532,8551.12408801,7927.10526593,8208.52430225,380726.44585365,8237.71279536,8265.93257008
2018-03-25,8601.54817077,8694.80518059,8455.45609032,8521.30181407,258690.56842447,8584.68630409,8584.75278113
2018-03-24,8954.6975221,9017.10669004,8654.51830724,8654.51830724,299371.09000832,8898.39434709,8898.02319481
2018-03-23,8770.40392139,8901.22221777,8359.14705601,8901.22221777,341786.7862481,8574.94250381,8578.10598089
2018-03-22,8964.87566843,9129.40876003,8558.75156952,8756.31108237,345840.94498792,8842.3219026,8847.23004402
2018-03-21,8962.11009794,9206.77617841,8848.18808908,8986.47732244,353673.54794206,9045.56184807,9044.86457761
2018-03-20,8679.91985582,9066.72743849,8404.15844627,8940.89642499,412535.63211077,8678.37183569,8687.04872653
2018-03-19,8169.82730937,8713.97404571,8077.0436764,8636.61678813,503124.12282296,8368.65408072,8376.72073457
2018-03-18,7839.49893252,8217.21537657,7267.29831631,8177.93276916,631518.36303128,7624.87813565,7620.38541511
2018-03-17,8287.74632163,8386.54351514,7765.67624761,7862.44808077,464051.1150031,8093.47096118,8087.88296349
2018-03-16,8336.36535268,8696.34521966,8029.72884572,8302.11090872,511866.2414659,8330.81132454,8340.28387879
2018-03-15,8264.85944436,8434.10428794,7799.7349982,8334.91658244,629016.20348997,8163.06401608,8163.02496476
2018-03-14,9250.06720857,9413.92561141,8067.30811977,8288.75112907,572064.4752452,8819.4328223,8845.41270889
2018-03-13,9201.03757902,9479.07976506,8982.00389505,9241.52908395,459688.63958122,9217.46227158,9217.2154217
2018-03-12,9592.48619248,9937.69622929,8943.72052996,9226.94616831,534297.73388309,9504.86836283,9510.158682
2018-03-11,8904.91112557,9738.39925761,8616.01001648,9597.52574574,520177.79864509,9152.89953631,9123.17539386
2018-03-10,9345.49359778,9557.63582618,8824.34858948,8915.37282708,448346.45971269,9334.31404538,9316.00910287
2018-03-09,9371.94892039,9464.53398632,8469.52087064,9376.64865941,762830.24268437,8979.49135659,8978.78416519
2018-03-08,10010.06050842,10199.98030978,9226.02102977,9403.67860788,618794.69676366,9809.69046365,9798.71677845
2018-03-07,10795.12253581,10957.7221302,9727.30090967,9983.97115602,610685.35420655,10427.91231307,10490.43725867
2018-03-06,11516.41404449,11516.41404449,10679.38072253,10777.07020298,395171.32616837,11076.41131846,11098.74365479
2018-03-05,11504.82151922,11700.32035435,11435.69263373,11598.16692006,258907.92674632,11546.4529174,11546.34739217
2018-03-04,11498.85823708,11518.44989481,11142.85527291,11518.44989481,262700.59066801,11298.13665119,11297.06823945
2018-03-03,11107.15896094,11536.29885092,11107.15896094,11507.32543459,294290.5669145,11392.14146495,11393.49295112
2018-03-02,10956.77308116,11214.18757739,10870.87429675,11103.52618368,313416.43256748,11048.03959078,11049.16342817
2018-03-01,10406.56398844,11061.24031683,10334.15213873,10948.59549471,317569.15706978,10682.65008703,10693.89367231
2018-02-28,10657.75663991,11089.92598017,10384.16221489,10395.91598663,365766.96665755,10689.03934514,10688.32755689
2018-02-27,10400.88110747,10908.97904144,10241.18111236,10715.40063736,354128.54717036,10613.91427198,10614.82835176
2018-02-26,9701.02297104,10510.35964934,9499.4287739,10382.77480215,394874.96010563,10027.50046822,9995.8456716
2018-02-25,9843.556897,9943.23926915,9373.65328109,9673.03079418,312464.91109251,9707.87774683,9700.85281652
2018-02-24,10330.2592876,10634.71645292,9564.29314916,9836.37273692,400547.80085355,10087.09783107,10078.77680998
2018-02-23,9994.6081977,10548.82072018,9751.49278495,10334.54962492,459645.79768245,10152.2955268,10162.67894983
2018-02-22,10694.95293028,11056.26183012,9942.85954975,9989.61895992,543095.59546957,10425.94410076,10440.30103068
2018-02-21,11465.09335386,11483.88413978,10473.17256442,10682.89603627,589603.77608233,10992.44303178,11009.48625224
2018-02-20,11248.72900545,11994.00396455,11248.72900545,11445.05684045,490643.30632295,11632.40603804,11631.64839309
2018-02-19,10549.0422401,11292.2569193,10492.99723147,11238.10196935,384723.35123346,10928.30488376,10952.20649712
2018-02-18,11153.73385534,11423.26207032,10297.49028893,10583.36513066,538770.72972064,10844.29512932,10854.21991723
2018-02-17,10235.86531058,11346.45204373,10156.59052718,11116.05847142,423729.58229805,10744.62143685,10736.30989451
2018-02-16,10105.96389086,10357.7365335,9809.74486397,10242.49727562,370597.55009039,10098.15307811,10097.42159323
2018-02-15,9497.95828972,10220.33429115,9419.0509159,10146.10546119,506690.10421647,9855.92728427,9848.14317034
2018-02-14,8596.5544424,9520.69848487,8596.5544424,9509.60382061,419438.03383709,9079.19243551,9059.9514929
2018-02-13,8930.04715776,8950.57690788,8454.33120059,8596.72650538,350717.36691051,8670.65870059,8669.96620238
2018-02-12,8150.17466984,8995.9905501,8150.17466984,8892.5616522,399916.39514726,8667.72715873,8664.74723154
2018-02-11,8665.64852122,8665.64852122,7940.14809762,8139.98782558,357233.87924825,8270.31491666,8272.45171268
2018-02-10,8748.60740831,9161.84283501,8333.30156894,8658.83779662,421424.32240027,8753.30595937,8750.89828193
2018-02-09,8250.51144795,8754.47385212,7890.91275319,8751.7974237,429570.92582171,8300.72618346,8321.91610891
